482.59,705.84
482.392271331244,706.697748213993
481.097921505656,707.776296806231
481.555341552599,706.567124011631
484.869798271456,714.765439482722
486.360649462246,719.689435766368
485.332130315374,717.778825600653
484.63923734273,718.974449256253
484.151884323011,718.839262659359
484.335519820306,718.945980127065
484.139270490914,719.710287418668
484.98818839984,719.924217795139
486.248805721093,719.963090095179
486.621991600062,720.320251379755
486.300985609651,719.894868093845
485.55725935689,719.702261636463
485.621769343128,719.463305544495
486.390434038857,718.532372626177
485.970415034194,718.855162898469
485.970080527134,718.803835252415
485.868323071655,718.11047203331
485.888442970433,717.282162575716
486.118085303957,717.231826581164
487.340776620146,718.627983034756
487.817147550849,718.79139946701
487.616779044804,717.654992393836
487.193874999461,717.556674565483
486.898934424675,717.303972630474
488.594241911264,716.196554030225
488.415299061363,717.052419448166
488.91911557485,716.73187503677
487.47835227898,716.72437487283
488.807102032983,716.254078676145
489.486925997533,715.586919994651
489.52459129072,716.545225015568
490.748940070077,716.82322023294
490.866318645916,715.465587986931
490.748781056273,715.725846271501
491.896689230414,715.963513528668
493.226190913783,716.438682578398
493.335969343201,715.968551091216
494.108626982643,715.811387958405
493.947204767478,716.179289227334
495.286307502016,715.629695988616
497.123690249587,716.136766751432
496.627891180705,715.959228399061
496.347545821949,714.786688392821
497.014654202626,717.522252428103
496.524008212732,715.875132825625
496.783215546432,716.628479770266
496.393715550979,718.497321440133
496.660003556889,718.681054793277
497.726581631355,719.327174599901
497.797095649663,719.176852433465
497.860072599618,719.009503106213
499.708345024802,718.886898896601
501.365398580501,717.06386223323
500.894793994909,718.776144197245
500.323808284273,718.568093913154
501.749502040055,716.252479807378
502.970449417477,715.786640807612
504.27335775388,717.690588233771
505.928519736925,717.265605212285
508.130772114057,714.820852877938
508.660203336001,714.02010077673
512.551976243555,715.518630930388
499.321685380247,718.072095056798
436.788704386197,718.347361938592
439.14638577621,716.467211016756
444.057125611467,716.919031615388
446.244173531735,718.629610183439
450.15029555605,719.703329842532
452.950023577766,722.36417030707
456.326846415125,723.921131788742
458.379446134459,722.754343483857
458.1143713254,723.556105737679
458.199175036212,725.115984143104
458.679824382916,726.452193946569
461.015224325342,727.833253537717
464.713438194984,727.088830101725
464.95249474884,728.515101686389
478.485782193691,732.291897702719
439.497406036907,731.029608937028
388.935104695668,726.934790109601
407.42208534466,727.838408916434
412.337951701172,729.384359483002
419.421119632083,727.73950944999
425.401828025259,727.95603368642
429.10467632616,728.00527703909
433.214933994727,726.956597412455
438.807834078961,730.754680649401
422.2667705835,704.063991493663
407.122132110592,678.428479572668
414.440042005442,684.341093991838
416.291514939816,682.878893669858
417.664431370463,685.012393962037
418.806255864963,685.631378530882
422.163198063909,686.231986980656
425.120400016789,682.049806768476
428.969250608554,673.103461500971
432.46126769152,681.829262130994
433.889333752497,698.528171430742
433.478632225125,707.879562590933
431.999833889909,714.402218301563
431.362979713573,714.036959118028
433.147289237593,709.33093072065
435.442736576156,706.465325945148
437.600649063995,706.080739961364
440.502024179571,707.016788225476
442.163046637439,707.157051813158
447.173171039106,705.459001468243
440.105323187707,710.233001918357
474.343417938982,693.251360876274
551.908943543429,653.086762428275
548.42262973775,653.039405294919
550.987816341403,653.422317221211
553.730496707387,653.938636161593
555.431885384124,654.623537149631
556.986712523235,655.39914953672
560.019331567812,657.466858394021
564.48483738935,660.398613406855
